t,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,policy.abort_reason,policy.act0,policy.armed,policy.mode,policy.p_err,policy.thrust_units,policy.tilt_deg,policy.vbat,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
27.092,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
27.094,,,,1.688144326210022,-1.6028711795806885,,,,,,,,,,1.889743685722351,0.9857585430145264,-52.95059585571289,0.9905696511268616
27.095,0.12768897414207458,0.047964610159397125,0.9789108633995056,,,0.9213036298751831,,,,,,,,,,,,
27.192,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
27.193,,,,-0.8099650144577026,4.627043724060059,,,,,,,,,,1.957491397857666,0.9780855178833008,-52.84239196777344,0.9752773642539978
27.195,0.1083020269870758,0.05062083899974823,0.9496147632598877,,,0.8949238061904907,,,,,,,,,,,,
27.292,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
27.293,,,,-7.346952438354492,12.000744819641113,,,,,,,,,,2.0588724613189697,0.9675189256668091,-52.60390853881836,0.9491729736328125
27.295,0.10483691096305847,0.04034947231411934,0.9817818999290466,,,2.5824427604675293,,,,,,,,,,,,
27.392,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
27.393,,,,-5.593262672424316,10.967219352722168,,,,,,,,,,2.1337978839874268,0.9597002267837524,-52.733673095703125,0.9322038292884827
27.395,0.12270399183034897,0.03170980513095856,0.9901048541069031,,,-2.7082347869873047,,,,,,,,,,,,
27.492,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
27.494,,,,-6.578772068023682,-1.2620471715927124,,,,,,,,,,2.2102210521698,0.9514603018760681,-52.64424133300781,0.9150144457817078
27.495,0.11792260408401489,0.020218156278133392,1.0116524696350098,,,-0.6340169906616211,,,,,,,,,,,,
27.592,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
27.593,,,,-0.9763501286506653,5.302666187286377,,,,,,,,,,2.321850061416626,0.9386230707168579,-52.52766799926758,0.8821497559547424
27.595,0.11603667587041855,0.02626059204339981,1.0213823318481445,,,1.8947741985321045,,,,,,,,,,,,
27.691,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
27.693,,,,1.3173253536224365,-4.2732768058776855,,,,,,,,,,2.4392387866973877,0.9256895184516907,-52.45148468017578,0.8522409200668335
27.694,0.09722696244716644,0.031021079048514366,0.9919773936271667,,,-1.5920690298080444,,,,,,,,,,,,
27.792,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
27.793,,,,0.5731118321418762,1.1228666305541992,,,,,,,,,,2.5548465251922607,0.9133824110031128,-52.03787612915039,0.8230980634689331
27.794,0.12103685736656189,0.018773438408970833,1.0106229782104492,,,0.6120162606239319,,,,,,,,,,,,
27.892,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
27.894,,,,6.661445617675781,-5.938744068145752,,,,,,,,,,2.6767165660858154,0.9007123708724976,-51.237308502197266,0.7930953502655029
27.895,0.08628599345684052,0.026567641645669937,0.9847694039344788,,,2.2147316932678223,,,,,,,,,,,,
27.991,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
27.993,,,,0.5503013730049133,1.787040114402771,,,,,,,,,,2.773085355758667,0.8908470869064331,-51.21062469482422,0.7721524238586426
27.994,0.08224683254957199,0.019864290952682495,0.9663519859313965,,,1.6086606979370117,,,,,,,,,,,,
28.091,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
28.093,,,,0.7634469270706177,8.526650428771973,,,,,,,,,,2.851963996887207,0.8801565170288086,-51.44671630859375,0.7516125440597534
28.094,0.05601867288351059,0.014829510822892189,0.9627726078033447,,,1.7604275941848755,,,,,,,,,,,,
28.191,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
28.193,,,,-4.563750267028809,11.272581100463867,,,,,,,,,,2.9351229667663574,0.8704836368560791,-51.90393829345703,0.7323307394981384
28.194,0.07070226222276688,0.010719754733145237,0.9903627038002014,,,0.626291811466217,,,,,,,,,,,,
28.291,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
28.294,,,,-2.239553213119507,17.74361228942871,,,,,,,,,,3.0114376544952393,0.8622668385505676,-52.15350341796875,0.7161266207695007
28.295,0.044096656143665314,0.011108318343758583,0.967271625995636,,,-1.3101370334625244,,,,,,,,,,,,
28.392,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
28.394,,,,-4.801864147186279,-0.2822245955467224,,,,,,,,,,3.0764882564544678,0.8556414842605591,-52.451168060302734,0.7009195685386658
28.395,0.051993705332279205,0.014009321108460426,0.9798510074615479,,,-2.2261078357696533,,,,,,,,,,,,
28.491,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
28.492,,,,1.2545762062072754,11.649173736572266,,,,,,,,,,3.1790544986724854,0.8441011905670166,-52.51820373535156,0.6769243478775024
28.494,0.041416965425014496,0.014992037788033485,1.0031797885894775,,,4.775514125823975,,,,,,,,,,,,
28.592,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
28.593,,,,3.8294501304626465,3.1146984100341797,,,,,,,,,,3.2135770320892334,0.8401744365692139,-52.496822357177734,0.6672689318656921
28.594,0.04035799950361252,0.011609614826738834,1.0234662294387817,,,0.781696617603302,,,,,,,,,,,,
28.690,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
28.693,,,,3.924436092376709,-0.5597561597824097,,,,,,,,,,3.2817180156707764,0.8325682282447815,-52.77338409423828,0.6517757177352905
28.695,0.01838967390358448,0.025930769741535187,1.0149919986724854,,,-5.306472301483154,,,,,,,,,,,,
28.791,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
28.793,,,,6.772592544555664,-2.401411533355713,,,,,,,,,,3.384885787963867,0.8209897875785828,-52.90888214111328,0.6292368173599243
28.794,0.019488776102662086,0.01651133969426155,1.0419321060180664,,,-0.8921099901199341,,,,,,,,,,,,
28.891,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
28.892,,,,7.211299896240234,6.373024940490723,,,,,,,,,,3.490194797515869,0.8092819452285767,-53.028690338134766,0.6083958148956299
28.894,0.00761887151747942,0.036827828735113144,1.0438624620437622,,,-2.9956207275390625,,,,,,,,,,,,
28.991,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
28.992,,,,12.693650245666504,9.47302532196045,,,,,,,,,,3.5981388092041016,0.7974711060523987,-53.345481872558594,0.5901488065719604
28.993,-0.012361367233097553,0.03979768604040146,0.9954020977020264,,,0.7793225049972534,,,,,,,,,,,,
29.091,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
29.093,,,,2.0388169288635254,4.734266757965088,,,,,,,,,,3.7097389698028564,0.7849394083023071,-53.48719024658203,0.5723748207092285
29.094,-0.027122780680656433,0.05104850232601166,0.9815300107002258,,,-1.8314166069030762,,,,,,,,,,,,
29.190,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
29.192,,,,8.821392059326172,5.902985095977783,,,,,,,,,,3.638197660446167,0.796353280544281,-54.186641693115234,0.5871473550796509
29.193,-0.00342008750885725,0.02111833728849888,1.0134940147399902,,,2.059101104736328,,,,,,,,,,,,
29.291,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
29.292,,,,-4.31445837020874,-0.10356985032558441,,,,,,,,,,3.6594955921173096,0.7933855652809143,-54.16571044921875,0.590277910232544
29.293,-0.02636726014316082,0.05590779706835747,1.019204020500183,,,-1.7772109508514404,,,,,,,,,,,,
29.391,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
29.392,,,,3.7582199573516846,-10.05592155456543,,,,,,,,,,3.6710360050201416,0.7921238541603088,-54.28617477416992,0.5989564657211304
29.394,-0.03660827502608299,0.05013614892959595,1.0117831230163574,,,-0.004390880465507507,,,,,,,,,,,,
29.490,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
29.492,,,,-2.8424341678619385,-4.116189956665039,,,,,,,,,,3.7342584133148193,0.7839126586914062,-54.89311599731445,0.5977092981338501
29.494,-0.04335661232471466,0.033297162503004074,0.997920572757721,,,-5.186967849731445,,,,,,,,,,,,
29.591,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
29.592,,,,-15.806621551513672,-5.172860622406006,,,,,,,,,,3.793259859085083,0.7771422266960144,-55.698631286621094,0.6011080741882324
29.593,-0.050612542778253555,0.0348580963909626,1.0300978422164917,,,-8.796996116638184,,,,,,,,,,,,
29.690,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
29.691,,,,-19.49890899658203,12.539042472839355,,,,,,,,,,3.7787606716156006,0.7802489399909973,-57.14630889892578,0.6294921040534973
29.693,-0.02318480797111988,0.010664831846952438,0.9792498350143433,,,-5.848177433013916,,,,,,,,,,,,
29.790,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
29.792,,,,-8.822914123535156,20.587068557739258,,,,,,,,,,3.755356788635254,0.7825160026550293,-58.591880798339844,0.6609927415847778
29.793,-0.01033536996692419,-0.05143725126981735,0.9784953594207764,,,-5.1022844314575195,,,,,,,,,,,,
29.890,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
29.892,,,,-8.476680755615234,16.272214889526367,,,,,,,,,,3.8499343395233154,0.7695941925048828,-59.290138244628906,0.6625093221664429
29.893,-0.06314840912818909,-0.04868602007627487,1.020845890045166,,,-16.927608489990234,,,,,,,,,,,,
29.990,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
29.991,,,,4.339715957641602,-18.81698989868164,,,,,,,,,,3.9450066089630127,0.7579213380813599,-60.32686233520508,0.664489209651947
29.993,-0.07403150200843811,-0.004258326720446348,1.08193838596344,,,-12.168874740600586,,,,,,,,,,,,
30.090,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
30.092,,,,14.036478996276855,-27.582077026367188,,,,,,,,,,4.042777061462402,0.7491737604141235,-61.79004669189453,0.6692323684692383
30.093,-0.09211301058530807,0.02935085818171501,1.023720383644104,,,-17.024578094482422,,,,,,,,,,,,
30.191,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
30.192,,,,-10.131628036499023,-5.706114768981934,,,,,,,,,,4.144105911254883,0.7429139614105225,-63.96930694580078,0.6767914295196533
30.193,-0.0675075575709343,-0.06206763908267021,0.9572479724884033,,,-19.59386444091797,,,,,,,,,,,,
30.291,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
30.292,,,,-9.392806053161621,16.277944564819336,,,,,,,,,,4.24891996383667,0.7362209558486938,-65.867919921875,0.684399425983429
30.294,-0.08433271944522858,-0.04068933054804802,0.9297942519187927,,,-17.6283016204834,,,,,,,,,,,,
30.390,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
30.391,,,,-12.957256317138672,25.78376007080078,,,,,,,,,,4.345040798187256,0.7301973104476929,-67.48220825195312,0.6901234984397888
30.392,-0.05983279272913933,-0.07347945868968964,0.9684652090072632,,,-18.276508331298828,,,,,,,,,,,,
30.491,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
30.492,,,,1.022140383720398,-11.38430404663086,,,,,,,,,,4.453083038330078,0.7217060923576355,-68.1019515991211,0.6964808106422424
30.493,-0.09632973372936249,-0.031399164348840714,1.0733435153961182,,,-24.771041870117188,,,,,,,,,,,,
30.590,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
30.591,,,,-4.405531406402588,-29.79961395263672,,,,,,,,,,4.561648368835449,0.7128620743751526,-68.86222076416016,0.7032631039619446
30.593,-0.13163043558597565,-0.007964611053466797,1.0679700374603271,,,-5.062963485717773,,,,,,,,,,,,
30.689,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
30.691,,,,-2.1553454399108887,-19.95252227783203,,,,,,,,,,4.673731803894043,0.7053560614585876,-69.7354736328125,0.7099140286445618
30.693,0.008375621400773525,-0.11978399008512497,1.1015725135803223,,,-12.583675384521484,,,,,,,,,,,,
30.790,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
30.791,,,,8.515676498413086,-12.062605857849121,,,,,,,,,,4.785824775695801,0.6961668133735657,-70.23822021484375,0.7177118062973022
30.793,-0.05155761167407036,-0.08140882849693298,1.0002566576004028,,,-11.99233341217041,,,,,,,,,,,,
30.889,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
30.891,,,,5.782591819763184,-23.65409278869629,,,,,,,,,,4.898563385009766,0.688639223575592,-70.6537857055664,0.7230634093284607
30.893,-0.06901396811008453,-0.07908248901367188,0.9632191061973572,,,-8.927047729492188,,,,,,,,,,,,
30.989,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
30.991,,,,2.7255914211273193,-22.071584701538086,,,,,,,,,,5.011428356170654,0.6821886897087097,-71.5570297241211,0.7249857783317566
30.993,-0.025783419609069824,-0.1359393447637558,0.9301585555076599,,,-1.343511939048767,,,,,,,,,,,,
31.089,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
31.091,,,,1.1442254781723022,-4.801163673400879,,,,,,,,,,5.1244707107543945,0.6749513149261475,-71.39989471435547,0.7253028154373169
31.092,-0.040293700993061066,-0.08619259297847748,1.02505362033844,,,3.023975372314453,,,,,,,,,,,,
31.189,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
31.191,,,,-15.038704872131348,8.790667533874512,,,,,,,,,,2.7585813999176025,1.504531741142273,-70.88905334472656,1.0113093852996826
31.193,0.037824880331754684,-0.17297397553920746,0.9940194487571716,,,-24.607894897460938,,,,,,,,,,,,
31.290,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
31.291,,,,-18.031801223754883,4.128342628479004,,,,,,,,,,2.848008394241333,1.4378526210784912,-70.22047424316406,1.1098076105117798
31.292,0.039347562938928604,-0.14689099788665771,1.0343294143676758,,,-16.039775848388672,,,,,,,,,,,,
31.388,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
31.391,,,,-5.793529033660889,-6.5662102699279785,,,,,,,,,,2.9069104194641113,1.4953126907348633,-70.49925231933594,1.12192702293396
31.392,0.004633194766938686,-0.15668486058712006,0.9620979428291321,,,-2.7968811988830566,,,,,,,,,,,,
31.489,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
31.490,,,,5.18235969543457,-6.180157661437988,,,,,,,,,,2.944889783859253,1.5384684801101685,-69.47723388671875,1.097821831703186
31.492,-0.0746106207370758,-0.09621719270944595,0.9646608829498291,,,12.179988861083984,,,,,,,,,,,,
31.590,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
31.591,,,,-3.5824735164642334,-18.53903579711914,,,,,,,,,,2.9987404346466064,1.5955207347869873,-68.79061889648438,1.0907825231552124
31.592,-0.07270022481679916,-0.12467232346534729,0.9190067052841187,,,20.5927734375,,,,,,,,,,,,
31.689,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
31.691,,,,-5.440916061401367,-8.336223602294922,,,,,,,,,,2.887877941131592,1.6161454916000366,-69.19668579101562,1.1395163536071777
31.694,-0.055362485349178314,-0.19049085676670074,0.8684667944908142,,,30.42593002319336,,,,,,,,,,,,
31.788,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
31.790,,,,-12.114357948303223,3.983272075653076,,,,,,,,,,2.900599241256714,1.6827412843704224,-68.61393737792969,1.137473225593567
31.791,0.0015561525942757726,-0.21237576007843018,0.8737276196479797,,,16.712739944458008,,,,,,,,,,,,
31.889,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
31.890,,,,-7.668856620788574,2.877857208251953,,,,,,,,,,2.910733222961426,1.7545220851898193,-68.23988342285156,1.1287325620651245
31.892,0.050865452736616135,-0.20626871287822723,0.935035228729248,,,-2.4633829593658447,,,,,,,,,,,,
31.989,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
31.990,,,,-8.117571830749512,13.928288459777832,,,,,,,,,,2.9192140102386475,1.8290044069290161,-68.0264663696289,1.1152147054672241
31.992,0.01273935567587614,-0.12448927760124207,0.9535976648330688,,,-5.696609973907471,,,,,,,,,,,,
